 102.150,  0.212E+01
 102.160,  0.208E+01
 102.170,  0.205E+01
 102.180,  0.201E+01
 102.190,  0.198E+01
 102.200,  0.195E+01
 102.210,  0.192E+01
 102.220,  0.190E+01
 102.230,  0.187E+01
 102.240,  0.184E+01
 102.250,  0.182E+01
 102.260,  0.179E+01
 102.270,  0.177E+01
 102.280,  0.174E+01
 102.290,  0.172E+01
 102.300,  0.170E+01
 102.310,  0.168E+01
 102.320,  0.166E+01
 102.330,  0.163E+01
 102.340,  0.162E+01
 102.350,  0.160E+01
 102.360,  0.158E+01
 102.370,  0.156E+01
 102.380,  0.154E+01
 102.390,  0.153E+01
 102.400,  0.151E+01
 102.410,  0.150E+01
 102.420,  0.148E+01
 102.430,  0.147E+01
 102.440,  0.145E+01
 102.450,  0.144E+01
 102.460,  0.143E+01
 102.470,  0.142E+01
 102.480,  0.140E+01
 102.490,  0.139E+01
 102.500,  0.138E+01
 102.510,  0.137E+01
 102.520,  0.136E+01
 102.530,  0.135E+01
 102.540,  0.134E+01
 102.550,  0.133E+01
 102.560,  0.132E+01
 102.570,  0.131E+01
 102.580,  0.131E+01
 102.590,  0.130E+01
 102.600,  0.129E+01
 102.610,  0.128E+01
 102.620,  0.128E+01
 102.630,  0.127E+01
 102.640,  0.126E+01
 102.650,  0.126E+01
 102.660,  0.125E+01
 102.670,  0.124E+01
 102.680,  0.124E+01
 102.690,  0.123E+01
 102.700,  0.123E+01
 102.710,  0.122E+01
 102.720,  0.122E+01
 102.730,  0.121E+01
 102.740,  0.121E+01
 102.750,  0.121E+01
 102.760,  0.120E+01
 102.770,  0.120E+01
 102.780,  0.119E+01
 102.790,  0.119E+01
 102.800,  0.119E+01
 102.810,  0.119E+01
 102.820,  0.118E+01
 102.830,  0.118E+01
 102.840,  0.118E+01
 102.850,  0.118E+01
 102.860,  0.118E+01
 102.870,  0.118E+01
 102.880,  0.117E+01
 102.890,  0.117E+01
 102.900,  0.117E+01
 102.910,  0.117E+01
 102.920,  0.117E+01
 102.930,  0.117E+01
 102.940,  0.117E+01
 102.950,  0.117E+01
 102.960,  0.117E+01
 102.970,  0.118E+01
 102.980,  0.118E+01
 102.990,  0.118E+01
 103.000,  0.118E+01
 103.010,  0.118E+01
 103.020,  0.119E+01
 103.030,  0.119E+01
 103.040,  0.119E+01
 103.050,  0.120E+01
 103.060,  0.120E+01
 103.070,  0.120E+01
 103.080,  0.121E+01
 103.090,  0.121E+01
 103.100,  0.121E+01
 103.110,  0.122E+01
 103.120,  0.122E+01
 103.130,  0.122E+01
 103.140,  0.123E+01
 103.150,  0.123E+01
 103.160,  0.124E+01
 103.170,  0.125E+01
 103.180,  0.125E+01
 103.190,  0.126E+01
 103.200,  0.127E+01
 103.210,  0.128E+01
 103.220,  0.129E+01
 103.230,  0.130E+01
 103.240,  0.131E+01
 103.250,  0.132E+01
 103.260,  0.133E+01
 103.270,  0.135E+01
 103.280,  0.136E+01
 103.290,  0.138E+01
 103.300,  0.139E+01
 103.310,  0.141E+01
 103.320,  0.143E+01
 103.330,  0.145E+01
 103.340,  0.146E+01
 103.350,  0.148E+01
 103.360,  0.149E+01
 103.370,  0.149E+01
 103.380,  0.150E+01
 103.390,  0.150E+01
 103.400,  0.151E+01
 103.410,  0.151E+01
 103.420,  0.152E+01
 103.430,  0.153E+01
 103.440,  0.154E+01
 103.450,  0.155E+01
 103.460,  0.156E+01
 103.470,  0.157E+01
 103.480,  0.158E+01
 103.490,  0.160E+01
 103.500,  0.162E+01
 103.510,  0.163E+01
 103.520,  0.165E+01
 103.530,  0.167E+01
 103.540,  0.169E+01
 103.550,  0.171E+01
 103.560,  0.173E+01
 103.570,  0.175E+01
 103.580,  0.178E+01
 103.590,  0.180E+01
 103.600,  0.183E+01
 103.610,  0.185E+01
 103.620,  0.188E+01
 103.630,  0.191E+01
 103.640,  0.194E+01
 103.650,  0.197E+01
 103.660,  0.201E+01
 103.670,  0.204E+01
 103.680,  0.208E+01
 103.690,  0.211E+01
 103.700,  0.215E+01
 103.710,  0.219E+01
 103.720,  0.224E+01
 103.730,  0.228E+01
 103.740,  0.233E+01
 103.750,  0.237E+01
 103.760,  0.243E+01
 103.770,  0.248E+01
 103.780,  0.253E+01
 103.790,  0.259E+01
 103.800,  0.265E+01
 103.810,  0.272E+01
 103.820,  0.279E+01
 103.830,  0.286E+01
 103.840,  0.294E+01
